job_id,step,stage,request_state,requested_model,returned_model,max_tokens,input_tokens,output_tokens,usage_complete,seconds,finish_reason,output_at_limit,unclosed_thinking_block,response_received_utc,request_id,raw_response_sha256
minimax-relational_branch-b5,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1030,1800,True,6.804340899921954,length,True,False,2026-09-25T19:07:40.288991+00:00,0705f97587fbd7a4e1c6a6efee549cb9,8383cb79e2ec936e32bb27ace58eb74e8a319741c43a9573c423995e7b012f65
minimax-relational_branch-b5,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,836,1799,True,15.65069969999604,length,False,False,2026-09-25T19:07:56.003579+00:00,0705f97c11a902b9ced3ff8e47e429d3,9c1839eaca6f307c4aee976ea34607efe70f02f982688cb4b6f48193af95ad33
minimax-relational_branch-b5,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1219,1800,True,7.099622399895452,length,True,False,2026-09-25T19:08:03.167242+00:00,0705f98ca23499a51d5a83b4d7020841,494889ab0266395b17c453970b2e8c22dba2145a9efccf811896bbc29a82147c
minimax-relational_branch-b5,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1028,1800,True,5.866657799924724,length,True,False,2026-09-25T19:08:09.100049+00:00,0705f993528d59254d10d95c4c9472f9,110601939068ed58612ee9bb7fad26256da58be181eb2b7259f944a40dae55bf
minimax-relational_branch-b5,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1027,1800,True,24.474373999983072,length,True,False,2026-09-25T19:08:33.643070+00:00,0705f999822d92435080a7654b08b165,c116bb40b0e8b6360a4ab176bde11ed04406f32e5443db337f77beeea9add7e2
minimax-relational_branch-b10,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1279,1800,True,8.46964690007735,length,True,False,2026-09-25T19:08:49.480799+00:00,0705f9b95845ad9b4644e0e2c2bb24c4,9d5039520c5af2781d85d5eb999e36208cfddea7f30e8361ff7db64090a0f50c
minimax-relational_branch-b10,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1154,1800,True,16.202817699988373,length,True,False,2026-09-25T19:09:05.747134+00:00,0705f9c108215df5cad38996e6dd69aa,84954ef33ca83fda53be97402512c424af0d7edaefb7cc53fe95a4ce7eeffc74
minimax-relational_branch-b10,2,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,813,983,True,3.6485093999654055,stop,False,False,2026-09-25T19:09:23.311564+00:00,0705f9df24d518ace3ea88eaed279c8d,73f7aa5e0ade592adc564854706cce21c0ea64ffab14c4bd55c9194491450f05
minimax-relational_branch-b10,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1030,1659,True,13.817827299935743,stop,False,False,2026-09-25T19:09:19.631202+00:00,0705f9d148aa5729eb804610fcdfa439,008617af564a283a955c23bd907de70a03ccc3f41bce90bb5267fb6242a74e76
minimax-relational_branch-b10,3,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,756,876,True,5.553852800047025,stop,False,False,2026-09-25T19:09:39.991586+00:00,0705f9ee314e84ab855c6c6ffa3e5395,6b45493671fb92ddc55043373e941ea2021eef9b4087c8148ce8d102f3414d3f
minimax-relational_branch-b10,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1196,1584,True,10.81638049997855,stop,False,False,2026-09-25T19:09:34.404530+00:00,0705f9e3b12f3fab123ec29ffa7a8703,216aa8d939f49669b1a47d4cff7f0d5283a029a892e18c208d4cbdd3cca8662b
minimax-relational_branch-b10,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1254,1800,True,6.171424199943431,length,True,False,2026-09-25T19:09:46.431283+00:00,0705f9f4b420864434afb9b15f79fbd1,8307d9710f4874e65b47026278c88d8d9ee69cd6d19dd0c1bdde1fd0e5578e75
minimax-relational_branch-b10,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1278,1800,True,6.909672400099225,length,True,False,2026-09-25T19:09:53.412408+00:00,0705f9fa3313b1fcd76d40243ab7420b,8173cd5a8e8c6ede89f9acf2631ed6569ec612d6d2705b4987eb9b8b8290164e
minimax-relational_branch-b10,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1028,1800,True,9.299972499953583,length,True,False,2026-09-25T19:10:02.781861+00:00,0705fa01913e0d393cd79bb52b2f1b8f,14991af6ae50621b0580b34d6bab49360f099a8c8d46be1f0b99f57b825d71d3
minimax-relational_branch-b10,7,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,715,320,True,2.4041407000040635,stop,False,False,2026-09-25T19:10:29.949381+00:00,0705fa238866e257e2ddbab1c0c099de,bdbb57562178e7b18cbadf31ec80cd824584ed7c0476d603bbea2a40ee907526
minimax-relational_branch-b10,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1027,1744,True,24.653752699960023,stop,False,False,2026-09-25T19:10:27.504721+00:00,0705fa0a5f110132013a045528132e75,fa52a1c16f9881895815aa0f83ae56981bdd18a0e86a1ab490bd9256611835e7
minimax-niche_fixed_dev-b3,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1295,1800,True,6.768475099932402,length,True,False,2026-09-25T19:10:44.247842+00:00,0705fa2dbf67737d8b5f22979bef1d04,f285fcf258f221ce667614955cd29a8e0db1b7acd7fdfbdfc0174162aca761e3
minimax-niche_fixed_dev-b3,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1176,1800,True,27.030076000024565,length,True,False,2026-09-25T19:11:11.345733+00:00,0705fa348e417d2f439f8282de72cdaf,d3d8261a87750c39b9bc59e85f08cf1b880385ebe87093fa61a096c8c83f4593
minimax-niche_fixed_dev-b3,2,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,739,1666,True,16.170378200011328,stop,False,False,2026-09-25T19:11:33.447561+00:00,0705fa55e8d2877cbe98376637844394,7664c77909fa8934fd77d109eae83a4fb75ba0a1d687326069d9aee254fcaeda
minimax-niche_fixed_dev-b3,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1233,1607,True,5.824952800059691,stop,False,False,2026-09-25T19:11:17.246108+00:00,0705fa4f76266d918b25081e4a7fd407,0a183976f96fa12c76e4564418a4e9798525a5dec720c44a6e9c66f1960ecf82
minimax-niche_fixed_dev-b3,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1246,1800,True,26.309626600006595,length,True,False,2026-09-25T19:12:00.023916+00:00,0705fa65dd02a99ddf6c17c46faa8deb,70c6baafc764553d76416d6fe328cde5e28410cf9c35200cbe4b2c7f36fb6066
minimax-niche_fixed_dev-b3,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1008,1800,True,20.07551610004157,length,True,False,2026-09-25T19:12:20.168614+00:00,0705fa8012ce9303ddd0637bfc1d07d8,2d21994d087ce01b9e9c8a927cd47f91c92f2a523ea0c08861ce095259bc206d
minimax-niche_fixed_dev-b3,5,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,769,677,True,4.89362899994012,stop,False,False,2026-09-25T19:12:38.937325+00:00,0705faa28b83146976ce31619baef74e,c449da0c7d40258f7595f94c6c2cf062f8f1ada25be2459e54261fe310ac3105
minimax-niche_fixed_dev-b3,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1074,1591,True,13.769990199944004,stop,False,False,2026-09-25T19:12:34.008834+00:00,0705fa94de94894f03afc7e27a274aff,5cc9f93dcde4b4bac008c8639125f3fb322e3684a727da3c36ac3e02d648e4ad
minimax-niche_fixed_dev-b3,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1248,1800,True,16.808416199986823,length,True,False,2026-09-25T19:12:56.004152+00:00,0705faa7ee9913e486022d0e33d98307,9cf31cf321063faba3f678c292cc749374d0578e442de6198203f92af66fdfcf
minimax-niche_fixed_dev-b3,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1337,1800,True,7.549851999967359,length,True,False,2026-09-25T19:13:03.637288+00:00,0705fab83ff52e7353890f938d62d763,f341f572a89ca3b6967903e0d7e3d74f4410e34bbffc560255b29d141cdcba02
minimax-niche_fixed_dev-b9,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1304,1800,True,6.288890399970114,length,True,False,2026-09-25T19:13:17.327514+00:00,0705fac715d7e2d8e2606c141c909498,5901e064064ea4888e7a025ce5a064c9cde77ad2c65a9ee0e7bb2c21b2b5388b
minimax-niche_fixed_dev-b9,1,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,744,441,True,3.5937784999841824,stop,False,False,2026-09-25T19:13:44.016658+00:00,0705fae4f629a034dc0ce04866c60e33,7f17fc897578462a54b501ab9e0873c19700b8d35860691e529dd18562a4206f
minimax-niche_fixed_dev-b9,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1172,1587,True,22.98840240004938,stop,False,False,2026-09-25T19:13:40.387986+00:00,0705facdbecef697bc1c2784b86692d1,783d1cec588ed5056e9ee9d96db31adcfc453b749c7c6320cff2ebeb7152662c
minimax-niche_fixed_dev-b9,2,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,821,469,True,2.3179223999613896,stop,False,False,2026-09-25T19:13:57.907864+00:00,0705faf3d54af898c64937474930abef,92423f00952f1f8ef5472279c9016dd8696a3b1f95a649ba6dfe74018c0cc997
minimax-niche_fixed_dev-b9,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1527,1715,True,11.27604660007637,stop,False,False,2026-09-25T19:13:55.556420+00:00,0705fae8e65e18c6997b099b30e57a08,aa46fe4ccf201c8f9446dc2805c39ba6c2846939a04645a6abf640065de162ac
minimax-niche_fixed_dev-b9,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1616,1800,True,6.251038299989887,length,True,False,2026-09-25T19:14:04.435968+00:00,0705faf677328146a85edab5083a83bb,dd5361cbdd07b54ed15e38e15e77f720753bcd512ecbc22e05489519236e3994
minimax-niche_fixed_dev-b9,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1087,1800,True,8.130073399981484,length,True,False,2026-09-25T19:14:12.636003+00:00,0705fafcd7a2da85eeb6ff3491281c8b,10c575a550e7d934400f44acb43f4ed7499718f6b3ce6ccfde8fa650aa729f6c
minimax-niche_fixed_dev-b9,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1153,1800,True,6.637469800072722,length,True,False,2026-09-25T19:14:19.344291+00:00,0705fb049312443cd7530736ece2a736,1f94f98fd3ab0744551a21510878496e942a63efcc0d1cd948796ee60a0cc0e8
minimax-niche_fixed_dev-b9,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1116,1800,True,9.948391400044784,length,True,False,2026-09-25T19:14:29.362237+00:00,0705fb0b83ccbbe2871da409d9bcbe1d,b8d377eafdb5fd7e1f9e7d6f5b86778d2b82f7bc840c808db24b2286d7242ef6
minimax-niche_fixed_dev-b9,7,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,761,1017,True,7.986250000074506,stop,False,False,2026-09-25T19:14:45.714911+00:00,0705fb1dc478ef1aebeb187645a6dcaf,b8a6b8b24e70248efddde53792b64905ce451a423cc80853ab97ceb97f645075
minimax-niche_fixed_dev-b9,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1152,1685,True,8.262182799982838,stop,False,False,2026-09-25T19:14:37.694982+00:00,0705fb15cd65314f1adeaccff3ad629a,272e3754524d74604b514a7b912e092c9070eefd02d8886bd630fcffa620eadc
minimax-relational_branch-b4,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1292,1800,True,7.498776499996893,length,True,False,2026-09-25T19:15:00.808389+00:00,0705fb2dba4cd861786556b82560908e,92c94c793fe89b1e2f63a1bc4b71e5c80b2e960186994d3704bb65c7aedd3791
minimax-relational_branch-b4,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1150,1800,True,5.921075699967332,length,True,False,2026-09-25T19:15:06.791580+00:00,0705fb35aee41de55b3897663f7d52a0,291f0085684f26c32ca3b926541c3c253be14d62485795f205be1ca7c3c00984
minimax-relational_branch-b4,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1225,1800,True,27.083126200013794,length,True,False,2026-09-25T19:15:33.945912+00:00,0705fb3a05e71948c958276a7acc247e,d5ffa0a29530a49251c0d8f5622449f588d2549db95f7e4603885297f3eb06cc
minimax-relational_branch-b4,3,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,693,702,True,2.8518779000733048,stop,False,False,2026-09-25T19:15:41.887041+00:00,0705fb5b90b4430eb08b0a2ebb4e9a35,d9d12f7da0fb40fe1dc25eb8577b82f4906270a31bed253fe3ef89d129380282
minimax-relational_branch-b4,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1026,1248,True,4.987994099967182,stop,False,False,2026-09-25T19:15:39.000300+00:00,0705fb565762e5c9b53a71d584fcca05,23e9b52dee8aa834effa66ed55f7ea08777c5eb2e1efa569830a502b4e3ccc3b
minimax-relational_branch-b4,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1033,1800,True,7.405777600011788,length,True,False,2026-09-25T19:15:49.581189+00:00,0705fb5e15070b46bfc1f6b4eb417cfa,b82deca9e9d084027db9bbe637979fb7b0f644ea04302d551406d30f1a284f22
minimax-relational_branch-b4,5,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,757,1088,True,4.003793500014581,stop,False,False,2026-09-25T19:16:12.748839+00:00,0705fb78c2ea447f9bcf87d08fadc595,052d389afc7c12d053ed97746279f7e43abb4d809da178c2286a82b5070b21eb
minimax-relational_branch-b4,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1419,1320,True,19.062173099955544,stop,False,False,2026-09-25T19:16:08.711598+00:00,0705fb65a2830532097e1276aed96ece,a3ba41702cf11f9028b83ecb35397685331e6092bedfbe2c7699f19abe18f2db
minimax-relational_branch-b4,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1381,1800,True,7.64378239994403,length,True,False,2026-09-25T19:16:20.707184+00:00,0705fb7d6d1f325ed03a1f6955ef7f1e,ea421bfabb65007769024b1b5e9a3cfabcb5d85642fb6101b7ce5b491bd0332f
minimax-relational_branch-b4,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1380,1800,True,16.797233800054528,length,True,False,2026-09-25T19:16:37.578511+00:00,0705fb844f46fd47ad9763609b1857e0,bfbc2e382c2be6de4e7e53f15e43b07c8ca114b4b442c8863519ccc31d259947
minimax-niche_fixed_dev-b4,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1292,1800,True,6.683573400019668,length,True,False,2026-09-25T19:16:51.618518+00:00,0705fb9d45276d591ea2a3067209a478,01c800ab6e582608070006a38893fc870124e1cf80bbd875ce5eb3b8e66a7ffd
minimax-niche_fixed_dev-b4,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1150,1800,True,7.654191299923696,length,True,False,2026-09-25T19:16:59.338027+00:00,0705fba397369d393fbe40f14541bc04,a3c650f7e62ec99ebf290439374c0714aa0edb6f26bbab124f947456cbd30acd
minimax-niche_fixed_dev-b4,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1225,1800,True,24.44110699999146,length,True,False,2026-09-25T19:17:23.843157+00:00,0705fbab508b60e30bdbae85d04472c0,5e529239662c7348391c3dbf820d5f21203af4d683de2802a9cf73a524f71afc
minimax-niche_fixed_dev-b4,3,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,832,1394,True,5.939576499979012,stop,False,False,2026-09-25T19:17:35.495973+00:00,0705fbc9eb45612f2b1910b32e80322e,7e775ceb9309c5e22ec144357be48fb399c093f43eec15e4fbac65287eb32ada
minimax-niche_fixed_dev-b4,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1026,1315,True,5.61172089993488,stop,False,False,2026-09-25T19:17:29.522360+00:00,0705fbc439e7551e2a84405571a3c4de,a648f1f299fc94a9cb000a44fd1081269ef5c89166a9ed9839c745177011e243
minimax-niche_fixed_dev-b4,4,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,682,1625,True,4.577810299932025,stop,False,False,2026-09-25T19:17:52.190144+00:00,0705fbdb199c31cf701039142d306422,398b03f2ce827da0013cef2f3ca4c975811c9dd8afb668258ae4d51a5e7d0236
minimax-niche_fixed_dev-b4,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1025,1669,True,11.814250199939124,stop,False,False,2026-09-25T19:17:47.578795+00:00,0705fbcfe51f0accdf5686dba30e074b,9c5be066959a73623c1bb7479b7b0febdbc849885e38d9e1cb24cbf5f04d6a86
minimax-niche_fixed_dev-b4,5,coder,response_persisted,MiniMax-M3,MiniMax-M3,2000,765,1458,True,16.144812099984847,stop,False,False,2026-09-25T19:18:14.338032+00:00,0705fbe60cbe64db752a21943ff27411,3a7d9f439c2dd034343fce062f058323af29c6ecca075b65e895a0c53a327b4a
minimax-niche_fixed_dev-b4,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1700,1365,True,5.704415499931201,stop,False,False,2026-09-25T19:17:58.159735+00:00,0705fbe0c2d7bd28e89ad2e99cb8a8f8,795e1012d7ec88bcd3b7b3aad927614e7627f322f63e7ac220d9dee466841e5d
minimax-niche_fixed_dev-b4,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1451,1800,True,12.500045699998736,length,True,False,2026-09-25T19:18:27.108287+00:00,0705fbf69ce31f4724d200ffa3d7801b,a74ae9c74b7803684b55e359c6e7d3cac9c3404ee1bf784bcdf6851e0ea218d3
minimax-niche_fixed_dev-b4,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1320,1800,True,6.261232099961489,length,True,False,2026-09-25T19:18:33.444373+00:00,0705fc03296eecb6db452a1e2421d9a0,9d69a3f245f486c1393e61a1eea4a66621f2e3763d44852e083f8d45285e6417
minimax-relational_branch-b9,0,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1304,1800,True,6.323319700080901,length,True,False,2026-09-25T19:18:47.191180+00:00,0705fc118bb73578ea7ab7c36ccfd180,0b9bbe5e471a072679bba5658766de20501b2e7d1e3de2c9128213462ff1e3b0
minimax-relational_branch-b9,1,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1172,1800,True,28.71605579997413,length,True,False,2026-09-25T19:19:15.971458+00:00,0705fc17602c8c71af8f9cee341a9b43,eb3483bdb3e4be2bb3eb7942d61a0f8cd791724f7f5612508b9c5d1442942210
minimax-relational_branch-b9,2,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1037,1800,True,6.146009800024331,length,True,False,2026-09-25T19:19:22.192756+00:00,0705fc346fd2f4113184a2c9e157fbc6,6a3702d8c9e4d6c62538f90442c9c957a7f9446377fdec61f615e40436ad9e72
minimax-relational_branch-b9,3,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1036,1800,True,16.069569700048305,length,True,False,2026-09-25T19:19:38.328399+00:00,0705fc3a9292a14940f3b947bd53d334,a24d86e32f385278cc2902a4ae40340e061b39cb8d8338086d1e95bd6c77e7e6
minimax-relational_branch-b9,4,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,836,1799,True,15.504784199991263,length,False,False,2026-09-25T19:19:53.897633+00:00,0705fc4ac507c37445af6f2965645b07,e371fc90a04910fe4a56aec2dec22bccbc1edc5e7ceddfc60e4daa5cf059f6a3
minimax-relational_branch-b9,5,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1034,1800,True,6.154275799985044,length,True,False,2026-09-25T19:20:00.117740+00:00,0705fc5ab7f493a058c3cc6a159ef15b,002e4bb4efb625c254a16fdd6875bfb047326cce49db4e3644260a6724b22bd3
minimax-relational_branch-b9,6,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1035,1800,True,6.567969299969263,length,True,False,2026-09-25T19:20:06.755518+00:00,0705fc603c6e55d8d23ff2741631363b,36b6d4df0c9d67fa7116923e827a5d3aa56e87c5f37f203894b7bcbb7f01de06
minimax-relational_branch-b9,7,planner,response_persisted,MiniMax-M3,MiniMax-M3,1800,1034,1800,True,12.572085299994797,length,True,False,2026-09-25T19:20:19.395590+00:00,0705fc6613c793586804543d5651f7e4,337cf6df2c33f7c0d1a0e984efb86ee1c94bc0d875fe5cc583aa71af81c08d45
