block,controller,dispatched,finish_reason,input_tokens,job_id,max_tokens,output_tokens,requested_model,returned_model,s0_complete,s0_schema_valid,s0_valid,s0_validation_reason,seconds,seed,stage,state,step,unclosed_thought,usage_complete
12,relational_branch,True,stop,1681,minimax-relational_branch-b12-s0,16384,9916,MiniMax-M3,MiniMax-M3,True,True,True,valid,35.670223199995235,0,planner,response_persisted,2,False,True
12,relational_branch,True,stop,790,minimax-relational_branch-b12-s0,8192,632,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.2453141999430954,0,coder,response_persisted,3,False,True
12,relational_branch,True,stop,1541,minimax-relational_branch-b12-s0,16384,10762,MiniMax-M3,MiniMax-M3,True,True,True,valid,74.95017919992097,0,planner,response_persisted,3,False,True
12,relational_branch,True,stop,771,minimax-relational_branch-b12-s0,8192,1059,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.087262399960309,0,coder,response_persisted,4,False,True
12,relational_branch,True,stop,1296,minimax-relational_branch-b12-s0,16384,2583,MiniMax-M3,MiniMax-M3,True,True,True,valid,33.461068500066176,0,planner,response_persisted,4,False,True
12,relational_branch,True,stop,793,minimax-relational_branch-b12-s0,8192,1020,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.890547899994999,0,coder,response_persisted,5,False,True
12,relational_branch,True,stop,1675,minimax-relational_branch-b12-s0,16384,5697,MiniMax-M3,MiniMax-M3,True,True,True,valid,36.390090800006874,0,planner,response_persisted,5,False,True
12,relational_branch,True,stop,802,minimax-relational_branch-b12-s0,8192,1071,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.3701533999992535,0,coder,response_persisted,6,False,True
12,relational_branch,True,stop,1571,minimax-relational_branch-b12-s0,16384,5026,MiniMax-M3,MiniMax-M3,True,True,True,valid,18.199155399925075,0,planner,response_persisted,6,False,True
12,relational_branch,True,length,1671,minimax-relational_branch-b12-s0,16384,16384,MiniMax-M3,MiniMax-M3,False,False,False,final_json_missing_or_malformed,58.796710899914615,0,planner,response_persisted,7,False,True
12,relational_branch,True,stop,951,minimax-relational_branch-b12-s0,8192,964,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,10.84666899999138,0,coder,response_persisted,8,False,True
12,relational_branch,True,stop,1745,minimax-relational_branch-b12-s0,16384,1228,MiniMax-M3,MiniMax-M3,True,True,True,valid,9.630195299978368,0,planner,response_persisted,8,False,True
12,relational_branch,True,stop,802,minimax-relational_branch-b12-s0,8192,1233,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.8816083000274375,0,coder,response_persisted,9,False,True
12,relational_branch,True,stop,1453,minimax-relational_branch-b12-s0,16384,3000,MiniMax-M3,MiniMax-M3,True,True,True,valid,11.250034100026824,0,planner,response_persisted,9,False,True
12,relational_branch,True,stop,850,minimax-relational_branch-b12-s0,8192,1262,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.040094500058331,0,coder,response_persisted,10,False,True
12,relational_branch,True,stop,1765,minimax-relational_branch-b12-s0,16384,3532,MiniMax-M3,MiniMax-M3,True,True,True,valid,12.978150499984622,0,planner,response_persisted,10,False,True
12,relational_branch,True,stop,809,minimax-relational_branch-b12-s0,8192,2719,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,29.361199699924327,0,coder,response_persisted,11,False,True
12,relational_branch,True,stop,1702,minimax-relational_branch-b12-s0,16384,7784,MiniMax-M3,MiniMax-M3,True,True,True,valid,26.958573100040667,0,planner,response_persisted,11,False,True
12,relational_branch,True,stop,849,minimax-relational_branch-b12-s0,8192,1334,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.301446699886583,0,coder,response_persisted,12,False,True
12,relational_branch,True,stop,1786,minimax-relational_branch-b12-s0,16384,4096,MiniMax-M3,MiniMax-M3,True,True,True,valid,25.10852129990235,0,planner,response_persisted,12,False,True
12,relational_branch,True,stop,929,minimax-relational_branch-b12-s0,8192,762,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.3375528000760823,0,coder,response_persisted,13,False,True
12,relational_branch,True,stop,1759,minimax-relational_branch-b12-s0,16384,2114,MiniMax-M3,MiniMax-M3,True,True,True,valid,25.764976499951445,0,planner,response_persisted,13,False,True
12,relational_branch,True,stop,951,minimax-relational_branch-b12-s0,8192,1202,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,11.447589799994603,0,coder,response_persisted,14,False,True
12,relational_branch,True,stop,2173,minimax-relational_branch-b12-s0,16384,1759,MiniMax-M3,MiniMax-M3,True,True,True,valid,8.158646800089628,0,planner,response_persisted,14,False,True
12,relational_branch,True,stop,988,minimax-relational_branch-b12-s0,8192,1256,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.267499800072983,0,coder,response_persisted,15,False,True
12,relational_branch,True,stop,1838,minimax-relational_branch-b12-s0,16384,3762,MiniMax-M3,MiniMax-M3,True,True,True,valid,12.339600099949166,0,planner,response_persisted,15,False,True
12,relational_branch,True,stop,823,minimax-relational_branch-b12-s0,8192,1096,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.194573999964632,0,coder,response_persisted,16,False,True
12,relational_branch,True,stop,1862,minimax-relational_branch-b12-s0,16384,6827,MiniMax-M3,MiniMax-M3,True,True,True,valid,26.630972199956886,0,planner,response_persisted,16,False,True
12,relational_branch,True,stop,937,minimax-relational_branch-b12-s0,8192,1974,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.898540800088085,0,coder,response_persisted,17,False,True
12,relational_branch,True,stop,1838,minimax-relational_branch-b12-s0,16384,2905,MiniMax-M3,MiniMax-M3,True,True,True,valid,11.068213899969123,0,planner,response_persisted,17,False,True
12,relational_branch,True,stop,974,minimax-relational_branch-b12-s0,8192,1751,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.811042900080793,0,coder,response_persisted,18,False,True
12,relational_branch,True,stop,1858,minimax-relational_branch-b12-s0,16384,5146,MiniMax-M3,MiniMax-M3,True,True,True,valid,44.61605019995477,0,planner,response_persisted,18,False,True
12,relational_branch,True,stop,1029,minimax-relational_branch-b12-s0,8192,915,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.3589748999802396,0,coder,response_persisted,19,False,True
12,relational_branch,True,stop,2090,minimax-relational_branch-b12-s0,16384,13643,MiniMax-M3,MiniMax-M3,True,True,True,valid,44.13172950001899,0,planner,response_persisted,19,False,True
12,relational_branch,True,stop,908,minimax-relational_branch-b12-s0,8192,2118,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,19.05854370002635,0,coder,response_persisted,20,False,True
12,relational_branch,True,stop,2328,minimax-relational_branch-b12-s0,16384,4912,MiniMax-M3,MiniMax-M3,True,True,True,valid,17.071034199907444,0,planner,response_persisted,20,False,True
12,relational_branch,True,stop,908,minimax-relational_branch-b12-s0,8192,1858,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,18.082819400005974,0,coder,response_persisted,21,False,True
12,relational_branch,True,stop,1845,minimax-relational_branch-b12-s0,16384,2218,MiniMax-M3,MiniMax-M3,True,True,True,valid,23.320142499986105,0,planner,response_persisted,21,False,True
12,relational_branch,True,stop,948,minimax-relational_branch-b12-s0,8192,1025,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,10.544883999973536,0,coder,response_persisted,22,False,True
12,relational_branch,True,stop,1901,minimax-relational_branch-b12-s0,16384,1918,MiniMax-M3,MiniMax-M3,True,True,True,valid,26.524649300030433,0,planner,response_persisted,22,False,True
12,relational_branch,True,length,1882,minimax-relational_branch-b12-s0,16384,16384,MiniMax-M3,MiniMax-M3,False,False,False,final_json_missing_or_malformed,55.04817349999212,0,planner,response_persisted,23,False,True
12,relational_branch,True,stop,732,minimax-relational_branch-b12-s0,8192,3716,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,12.796037000021897,0,coder,response_persisted,24,False,True
12,relational_branch,True,stop,1199,minimax-relational_branch-b12-s0,16384,5500,MiniMax-M3,MiniMax-M3,True,True,True,valid,21.825489199953154,0,planner,response_persisted,24,False,True
12,relational_branch,True,stop,1000,minimax-relational_branch-b12-s0,8192,1239,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.398651900002733,0,coder,response_persisted,25,False,True
12,relational_branch,True,stop,1592,minimax-relational_branch-b12-s0,16384,6196,MiniMax-M3,MiniMax-M3,True,True,True,valid,51.47349700005725,0,planner,response_persisted,25,False,True
12,relational_branch,True,stop,1127,minimax-relational_branch-b12-s0,8192,1166,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,12.34298159996979,0,coder,response_persisted,26,False,True
12,relational_branch,True,stop,2361,minimax-relational_branch-b12-s0,16384,2057,MiniMax-M3,MiniMax-M3,True,True,True,valid,6.443430299987085,0,planner,response_persisted,26,False,True
12,relational_branch,True,stop,1042,minimax-relational_branch-b12-s0,8192,2293,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.539176600053906,0,coder,response_persisted,27,False,True
12,relational_branch,True,stop,2141,minimax-relational_branch-b12-s0,16384,5166,MiniMax-M3,MiniMax-M3,True,True,True,valid,19.30684990005102,0,planner,response_persisted,27,False,True
12,relational_branch,True,stop,979,minimax-relational_branch-b12-s0,8192,1121,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.207231599953957,0,coder,response_persisted,28,False,True
12,relational_branch,True,stop,1949,minimax-relational_branch-b12-s0,16384,4632,MiniMax-M3,MiniMax-M3,True,True,True,valid,16.76159790006932,0,planner,response_persisted,28,False,True
12,relational_branch,True,stop,927,minimax-relational_branch-b12-s0,8192,1548,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,11.64472320000641,0,coder,response_persisted,29,False,True
12,relational_branch,True,stop,2070,minimax-relational_branch-b12-s0,16384,6431,MiniMax-M3,MiniMax-M3,True,True,True,valid,37.92211640009191,0,planner,response_persisted,29,False,True
12,relational_branch,True,stop,928,minimax-relational_branch-b12-s0,8192,1161,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.3177502000471577,0,coder,response_persisted,30,False,True
12,relational_branch,True,stop,1947,minimax-relational_branch-b12-s0,16384,2997,MiniMax-M3,MiniMax-M3,True,True,True,valid,25.32388009992428,0,planner,response_persisted,30,False,True
12,relational_branch,True,stop,1056,minimax-relational_branch-b12-s0,8192,5720,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,20.574601599946618,0,coder,response_persisted,31,False,True
12,relational_branch,True,stop,2070,minimax-relational_branch-b12-s0,16384,4614,MiniMax-M3,MiniMax-M3,True,True,True,valid,14.0117233999772,0,planner,response_persisted,31,False,True
13,relational_branch,True,stop,782,minimax-relational_branch-b13-s1,8192,644,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.936391600058414,1,coder,response_persisted,0,False,True
13,relational_branch,True,stop,1324,minimax-relational_branch-b13-s1,16384,1745,MiniMax-M3,MiniMax-M3,True,True,True,valid,8.349464799975976,1,planner,response_persisted,0,False,True
13,relational_branch,True,stop,781,minimax-relational_branch-b13-s1,8192,1548,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,11.31425199995283,1,coder,response_persisted,1,False,True
13,relational_branch,True,stop,1501,minimax-relational_branch-b13-s1,16384,9651,MiniMax-M3,MiniMax-M3,True,True,True,valid,89.08832260000054,1,planner,response_persisted,1,False,True
13,relational_branch,True,stop,885,minimax-relational_branch-b13-s1,8192,1131,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.4079633000073954,1,coder,response_persisted,2,False,True
13,relational_branch,True,stop,1990,minimax-relational_branch-b13-s1,16384,7546,MiniMax-M3,MiniMax-M3,True,True,True,valid,27.64544280001428,1,planner,response_persisted,2,False,True
13,relational_branch,True,stop,815,minimax-relational_branch-b13-s1,8192,568,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,2.6176672000437975,1,coder,response_persisted,3,False,True
13,relational_branch,True,stop,1680,minimax-relational_branch-b13-s1,16384,1641,MiniMax-M3,MiniMax-M3,True,True,True,valid,5.815376200014725,1,planner,response_persisted,3,False,True
13,relational_branch,True,stop,733,minimax-relational_branch-b13-s1,8192,1494,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,15.682480699964799,1,coder,response_persisted,4,False,True
13,relational_branch,True,stop,1335,minimax-relational_branch-b13-s1,16384,3239,MiniMax-M3,MiniMax-M3,True,True,True,valid,32.282553200027905,1,planner,response_persisted,4,False,True
13,relational_branch,True,stop,820,minimax-relational_branch-b13-s1,8192,1102,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.0622970999684185,1,coder,response_persisted,5,False,True
13,relational_branch,True,stop,1661,minimax-relational_branch-b13-s1,16384,6066,MiniMax-M3,MiniMax-M3,True,True,True,valid,21.4572777999565,1,planner,response_persisted,5,False,True
13,relational_branch,True,stop,786,minimax-relational_branch-b13-s1,8192,1560,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,6.1799266000743955,1,coder,response_persisted,6,False,True
13,relational_branch,True,stop,1699,minimax-relational_branch-b13-s1,16384,2548,MiniMax-M3,MiniMax-M3,True,True,True,valid,8.909945099963807,1,planner,response_persisted,6,False,True
13,relational_branch,True,stop,847,minimax-relational_branch-b13-s1,8192,802,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.65916040004231,1,coder,response_persisted,7,False,True
13,relational_branch,True,stop,1705,minimax-relational_branch-b13-s1,16384,1990,MiniMax-M3,MiniMax-M3,True,True,True,valid,8.75915540009737,1,planner,response_persisted,7,False,True
13,relational_branch,True,stop,903,minimax-relational_branch-b13-s1,8192,855,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.8403735000174493,1,coder,response_persisted,8,False,True
13,relational_branch,True,stop,1944,minimax-relational_branch-b13-s1,16384,1495,MiniMax-M3,MiniMax-M3,True,True,True,valid,6.168447899981402,1,planner,response_persisted,8,False,True
13,relational_branch,True,stop,809,minimax-relational_branch-b13-s1,8192,1124,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,7.815594700048678,1,coder,response_persisted,9,False,True
13,relational_branch,True,stop,1802,minimax-relational_branch-b13-s1,16384,6528,MiniMax-M3,MiniMax-M3,True,True,True,valid,72.36870760004967,1,planner,response_persisted,9,False,True
13,relational_branch,True,stop,779,minimax-relational_branch-b13-s1,8192,1301,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.059241599985398,1,coder,response_persisted,10,False,True
13,relational_branch,True,stop,1613,minimax-relational_branch-b13-s1,16384,4057,MiniMax-M3,MiniMax-M3,True,True,True,valid,15.901146199903451,1,planner,response_persisted,10,False,True
13,relational_branch,True,stop,851,minimax-relational_branch-b13-s1,8192,709,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,2.946293900022283,1,coder,response_persisted,11,False,True
13,relational_branch,True,stop,1710,minimax-relational_branch-b13-s1,16384,3447,MiniMax-M3,MiniMax-M3,True,True,True,valid,45.08667059999425,1,planner,response_persisted,11,False,True
13,relational_branch,True,stop,846,minimax-relational_branch-b13-s1,8192,747,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,9.135437899967656,1,coder,response_persisted,12,False,True
13,relational_branch,True,stop,1773,minimax-relational_branch-b13-s1,16384,6064,MiniMax-M3,MiniMax-M3,True,True,True,valid,38.14801919995807,1,planner,response_persisted,12,False,True
13,relational_branch,True,stop,852,minimax-relational_branch-b13-s1,8192,489,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,2.544162700069137,1,coder,response_persisted,13,False,True
13,relational_branch,True,stop,1803,minimax-relational_branch-b13-s1,16384,4536,MiniMax-M3,MiniMax-M3,True,True,True,valid,16.255675600026734,1,planner,response_persisted,13,False,True
13,relational_branch,True,stop,919,minimax-relational_branch-b13-s1,8192,1541,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,9.627111500012688,1,coder,response_persisted,14,False,True
13,relational_branch,True,stop,2115,minimax-relational_branch-b13-s1,16384,4095,MiniMax-M3,MiniMax-M3,True,True,True,valid,13.882925399928354,1,planner,response_persisted,14,False,True
13,relational_branch,True,stop,889,minimax-relational_branch-b13-s1,8192,1721,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,6.304299100069329,1,coder,response_persisted,15,False,True
13,relational_branch,True,stop,1747,minimax-relational_branch-b13-s1,16384,2603,MiniMax-M3,MiniMax-M3,True,True,True,valid,15.689717300003394,1,planner,response_persisted,15,False,True
13,relational_branch,True,stop,799,minimax-relational_branch-b13-s1,8192,1662,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.127187600010075,1,coder,response_persisted,16,False,True
13,relational_branch,True,stop,1760,minimax-relational_branch-b13-s1,16384,2204,MiniMax-M3,MiniMax-M3,True,True,True,valid,7.886303000035696,1,planner,response_persisted,16,False,True
13,relational_branch,True,stop,867,minimax-relational_branch-b13-s1,8192,3835,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.833042100071907,1,coder,response_persisted,17,False,True
13,relational_branch,True,stop,1776,minimax-relational_branch-b13-s1,16384,2698,MiniMax-M3,MiniMax-M3,True,True,True,valid,11.569767100038007,1,planner,response_persisted,17,False,True
13,relational_branch,True,stop,805,minimax-relational_branch-b13-s1,8192,2407,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,8.506591100012884,1,coder,response_persisted,18,False,True
13,relational_branch,True,stop,1638,minimax-relational_branch-b13-s1,16384,2864,MiniMax-M3,MiniMax-M3,True,True,True,valid,9.643733500037342,1,planner,response_persisted,18,False,True
13,relational_branch,True,stop,942,minimax-relational_branch-b13-s1,8192,1453,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.137119599967264,1,coder,response_persisted,19,False,True
13,relational_branch,True,stop,1827,minimax-relational_branch-b13-s1,16384,1620,MiniMax-M3,MiniMax-M3,True,True,True,valid,5.2901030000066385,1,planner,response_persisted,19,False,True
13,relational_branch,True,stop,977,minimax-relational_branch-b13-s1,8192,940,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.6158661000663415,1,coder,response_persisted,20,False,True
13,relational_branch,True,stop,2223,minimax-relational_branch-b13-s1,16384,4183,MiniMax-M3,MiniMax-M3,True,True,True,valid,13.21827079996001,1,planner,response_persisted,20,False,True
13,relational_branch,True,stop,947,minimax-relational_branch-b13-s1,8192,1164,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.644601800013334,1,coder,response_persisted,21,False,True
13,relational_branch,True,stop,1972,minimax-relational_branch-b13-s1,16384,4483,MiniMax-M3,MiniMax-M3,True,True,True,valid,17.38337189995218,1,planner,response_persisted,21,False,True
13,relational_branch,True,stop,858,minimax-relational_branch-b13-s1,8192,1818,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,16.661199299967848,1,coder,response_persisted,22,False,True
13,relational_branch,True,stop,1939,minimax-relational_branch-b13-s1,16384,3671,MiniMax-M3,MiniMax-M3,True,True,True,valid,10.618048200034536,1,planner,response_persisted,22,False,True
13,relational_branch,True,stop,1028,minimax-relational_branch-b13-s1,8192,1462,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,13.618285299977288,1,coder,response_persisted,23,False,True
13,relational_branch,True,stop,1984,minimax-relational_branch-b13-s1,16384,3247,MiniMax-M3,MiniMax-M3,True,True,True,valid,11.397271200083196,1,planner,response_persisted,23,False,True
13,relational_branch,True,stop,752,minimax-relational_branch-b13-s1,8192,5265,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,17.008158899960108,1,coder,response_persisted,24,False,True
13,relational_branch,True,stop,1653,minimax-relational_branch-b13-s1,16384,884,MiniMax-M3,MiniMax-M3,True,True,True,valid,4.303756800014526,1,planner,response_persisted,24,False,True
13,relational_branch,True,stop,988,minimax-relational_branch-b13-s1,8192,1464,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.946366099989973,1,coder,response_persisted,25,False,True
13,relational_branch,True,stop,2078,minimax-relational_branch-b13-s1,16384,3193,MiniMax-M3,MiniMax-M3,True,True,True,valid,11.95434909989126,1,planner,response_persisted,25,False,True
13,relational_branch,True,stop,1007,minimax-relational_branch-b13-s1,8192,1922,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.322795299929567,1,coder,response_persisted,26,False,True
13,relational_branch,True,stop,2329,minimax-relational_branch-b13-s1,16384,4473,MiniMax-M3,MiniMax-M3,True,True,True,valid,16.790163700003177,1,planner,response_persisted,26,False,True
13,relational_branch,True,stop,892,minimax-relational_branch-b13-s1,8192,1177,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.945090400055051,1,coder,response_persisted,27,False,True
13,relational_branch,True,stop,1958,minimax-relational_branch-b13-s1,16384,7308,MiniMax-M3,MiniMax-M3,True,True,True,valid,22.93600540002808,1,planner,response_persisted,27,False,True
13,relational_branch,True,stop,787,minimax-relational_branch-b13-s1,8192,3042,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,8.973557000048459,1,coder,response_persisted,28,False,True
13,relational_branch,True,stop,1659,minimax-relational_branch-b13-s1,16384,7871,MiniMax-M3,MiniMax-M3,True,True,True,valid,23.614483199897222,1,planner,response_persisted,28,False,True
13,relational_branch,True,stop,871,minimax-relational_branch-b13-s1,8192,713,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,8.342008200008422,1,coder,response_persisted,29,False,True
13,relational_branch,True,stop,1736,minimax-relational_branch-b13-s1,16384,6032,MiniMax-M3,MiniMax-M3,True,True,True,valid,19.743127000052482,1,planner,response_persisted,29,False,True
13,relational_branch,True,stop,926,minimax-relational_branch-b13-s1,8192,2270,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,12.65840999991633,1,coder,response_persisted,30,False,True
13,relational_branch,True,stop,1713,minimax-relational_branch-b13-s1,16384,6541,MiniMax-M3,MiniMax-M3,True,True,True,valid,20.593826199998148,1,planner,response_persisted,30,False,True
13,relational_branch,True,stop,1011,minimax-relational_branch-b13-s1,8192,1728,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.4261701999930665,1,coder,response_persisted,31,False,True
13,relational_branch,True,stop,1996,minimax-relational_branch-b13-s1,16384,3467,MiniMax-M3,MiniMax-M3,True,True,True,valid,10.967385000083596,1,planner,response_persisted,31,False,True
13,niche_fixed_dev,True,stop,719,minimax-niche_fixed_dev-b13-s0,8192,823,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,2.9775182999437675,0,coder,response_persisted,0,False,True
13,niche_fixed_dev,True,stop,1324,minimax-niche_fixed_dev-b13-s0,16384,2519,MiniMax-M3,MiniMax-M3,True,True,True,valid,8.496759500005282,0,planner,response_persisted,0,False,True
13,niche_fixed_dev,True,stop,763,minimax-niche_fixed_dev-b13-s0,8192,860,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,2.6612780999857932,0,coder,response_persisted,1,False,True
13,niche_fixed_dev,True,stop,1454,minimax-niche_fixed_dev-b13-s0,16384,1650,MiniMax-M3,MiniMax-M3,True,True,True,valid,6.228815200040117,0,planner,response_persisted,1,False,True
13,niche_fixed_dev,True,stop,768,minimax-niche_fixed_dev-b13-s0,8192,1656,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,9.22214540001005,0,coder,response_persisted,2,False,True
13,niche_fixed_dev,True,stop,1559,minimax-niche_fixed_dev-b13-s0,16384,4403,MiniMax-M3,MiniMax-M3,True,True,True,valid,15.954536900040694,0,planner,response_persisted,2,False,True
13,niche_fixed_dev,True,stop,766,minimax-niche_fixed_dev-b13-s0,8192,675,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,3.0669452999718487,0,coder,response_persisted,3,False,True
13,niche_fixed_dev,True,stop,1571,minimax-niche_fixed_dev-b13-s0,16384,4381,MiniMax-M3,MiniMax-M3,True,True,True,valid,14.843736900016665,0,planner,response_persisted,3,False,True
13,niche_fixed_dev,True,stop,772,minimax-niche_fixed_dev-b13-s0,8192,2171,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,6.7362063999753445,0,coder,response_persisted,4,False,True
13,niche_fixed_dev,True,stop,1292,minimax-niche_fixed_dev-b13-s0,16384,4348,MiniMax-M3,MiniMax-M3,True,True,True,valid,16.045277999946848,0,planner,response_persisted,4,False,True
13,niche_fixed_dev,True,stop,797,minimax-niche_fixed_dev-b13-s0,8192,488,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,4.08710870007053,0,coder,response_persisted,5,False,True
13,niche_fixed_dev,True,stop,1632,minimax-niche_fixed_dev-b13-s0,16384,11566,MiniMax-M3,MiniMax-M3,True,True,True,valid,44.148545300005935,0,planner,response_persisted,5,False,True
13,niche_fixed_dev,True,stop,845,minimax-niche_fixed_dev-b13-s0,8192,1110,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,14.25145970005542,0,coder,response_persisted,6,False,True
13,niche_fixed_dev,True,stop,1666,minimax-niche_fixed_dev-b13-s0,16384,4775,MiniMax-M3,MiniMax-M3,True,True,True,valid,46.9376488000853,0,planner,response_persisted,6,False,True
13,niche_fixed_dev,True,stop,820,minimax-niche_fixed_dev-b13-s0,8192,1051,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,5.005083100055344,0,coder,response_persisted,7,False,True
13,niche_fixed_dev,True,stop,1681,minimax-niche_fixed_dev-b13-s0,16384,6780,MiniMax-M3,MiniMax-M3,True,True,True,valid,20.355895100045018,0,planner,response_persisted,7,False,True
13,niche_fixed_dev,True,stop,939,minimax-niche_fixed_dev-b13-s0,8192,1200,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,7.239088900038041,0,coder,response_persisted,8,False,True
13,niche_fixed_dev,True,stop,2149,minimax-niche_fixed_dev-b13-s0,16384,1601,MiniMax-M3,MiniMax-M3,True,True,True,valid,9.58732599997893,0,planner,response_persisted,8,False,True
13,niche_fixed_dev,True,stop,934,minimax-niche_fixed_dev-b13-s0,8192,680,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,8.179890099912882,0,coder,response_persisted,9,False,True
13,niche_fixed_dev,True,stop,1780,minimax-niche_fixed_dev-b13-s0,16384,8219,MiniMax-M3,MiniMax-M3,True,True,True,valid,25.134226799942553,0,planner,response_persisted,9,False,True
13,niche_fixed_dev,True,stop,837,minimax-niche_fixed_dev-b13-s0,8192,1972,MiniMax-M3,MiniMax-M3,True,True,True,executable_on_4_feature_fixtures,8.21976300003007,0,coder,response_persisted,10,False,True
13,niche_fixed_dev,True,stop,1775,minimax-niche_fixed_dev-b13-s0,16384,4317,MiniMax-M3,MiniMax-M3,True,True,True,valid,38.48002370004542,0,planner,response_persisted,10,False,True
